model,feature_set,feature,importance
EBM,60_all,35,0.04568998349986844
EBM,60_all,35,0.050868185246567894
EBM,60_all,35,0.04337493057577573
LR,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.7493038787326457
LR,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.7306686179940416
LR,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.6926337647341317
LR,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.8404491731428481
LR,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.8730112905292217
RF,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
TNET,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.06764319293258499
TNET,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
TNET,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.0
TNET,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.06992727288271909
TNET,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.2053044350181447
EBM,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.018783315641471433
EBM,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.02063152097776688
EBM,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.02254556425475906
EBM,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.022942282091354165
EBM,60_all,history_rx_CLOPIDOGREL 75 MG TABLET,0.026078138062505148
LR,60_all,mean_TEMP,0.03371127148279229
LR,60_all,mean_TEMP,0.01912454480670331
LR,60_all,mean_TEMP,0.03193245058431936
LR,60_all,mean_TEMP,0.03290158170821312
LR,60_all,mean_TEMP,0.047878474065595235
RF,60_all,mean_TEMP,0.012549369253711258
RF,60_all,mean_TEMP,0.014633790209457155
RF,60_all,mean_TEMP,0.012619539489636625
RF,60_all,mean_TEMP,0.010805609281159298
RF,60_all,mean_TEMP,0.01810812253433176
XGB,60_all,mean_TEMP,0.024346696212887764
XGB,60_all,mean_TEMP,0.023750649765133858
XGB,60_all,mean_TEMP,0.023220859467983246
XGB,60_all,mean_TEMP,0.028779219835996628
XGB,60_all,mean_TEMP,0.02143695205450058
TNET,60_all,mean_TEMP,5.068422893989305e-07
TNET,60_all,mean_TEMP,0.00022767729805061454
TNET,60_all,mean_TEMP,0.05759079683870125
TNET,60_all,mean_TEMP,0.0
TNET,60_all,mean_TEMP,0.018442093104399235
EBM,60_all,mean_TEMP,0.01974590956182766
EBM,60_all,mean_TEMP,0.02443184875506792
EBM,60_all,mean_TEMP,0.029551565539573547
EBM,60_all,mean_TEMP,0.031301726116918914
EBM,60_all,mean_TEMP,0.036772970005248234
LR,60_all,FAMILY_CARDIAC_HX,0.3871728318724663
LR,60_all,FAMILY_CARDIAC_HX,0.3752026041803623
LR,60_all,FAMILY_CARDIAC_HX,0.4760274602681179
LR,60_all,FAMILY_CARDIAC_HX,0.4697741774310188
LR,60_all,FAMILY_CARDIAC_HX,0.4219432358466202
RF,60_all,FAMILY_CARDIAC_HX,0.0469617880387476
RF,60_all,FAMILY_CARDIAC_HX,0.038651340712315456
RF,60_all,FAMILY_CARDIAC_HX,0.057474318271015366
RF,60_all,FAMILY_CARDIAC_HX,0.06508736393095299
RF,60_all,FAMILY_CARDIAC_HX,0.058273066811954995
XGB,60_all,FAMILY_CARDIAC_HX,0.01909981295466423
XGB,60_all,FAMILY_CARDIAC_HX,0.01714516431093216
XGB,60_all,FAMILY_CARDIAC_HX,0.028936045244336128
XGB,60_all,FAMILY_CARDIAC_HX,0.02176951989531517
XGB,60_all,FAMILY_CARDIAC_HX,0.02673708088696003
TNET,60_all,FAMILY_CARDIAC_HX,0.02662419659708858
TNET,60_all,FAMILY_CARDIAC_HX,3.617404039652684e-05
TNET,60_all,FAMILY_CARDIAC_HX,0.0
TNET,60_all,FAMILY_CARDIAC_HX,0.04969002666111859
TNET,60_all,FAMILY_CARDIAC_HX,2.6391978303741126e-05
EBM,60_all,FAMILY_CARDIAC_HX,0.06042672092470679
EBM,60_all,FAMILY_CARDIAC_HX,0.07559395008191624
EBM,60_all,FAMILY_CARDIAC_HX,0.08850982259660711
EBM,60_all,FAMILY_CARDIAC_HX,0.07920326585941732
EBM,60_all,FAMILY_CARDIAC_HX,0.08300990262105677
LR,60_all,mean_BP_DIA,0.015253807952244286
LR,60_all,mean_BP_DIA,0.012922885703715348
LR,60_all,mean_BP_DIA,0.009103397289996798
LR,60_all,mean_BP_DIA,0.013442305016913828
LR,60_all,mean_BP_DIA,0.008043059502178315
RF,60_all,mean_BP_DIA,0.044015523696204595
RF,60_all,mean_BP_DIA,0.03269101909828156
RF,60_all,mean_BP_DIA,0.019744788406892273
RF,60_all,mean_BP_DIA,0.023995097558503355
RF,60_all,mean_BP_DIA,0.017286043714437975
XGB,60_all,mean_BP_DIA,0.02369227632880211
XGB,60_all,mean_BP_DIA,0.026682723313570023
XGB,60_all,mean_BP_DIA,0.02460789680480957
XGB,60_all,mean_BP_DIA,0.027281394228339195
XGB,60_all,mean_BP_DIA,0.020916951820254326
TNET,60_all,mean_BP_DIA,0.013285909129635938
TNET,60_all,mean_BP_DIA,0.049365484918765704
TNET,60_all,mean_BP_DIA,2.0103008412977406e-07
TNET,60_all,mean_BP_DIA,0.001751981810661449
TNET,60_all,mean_BP_DIA,0.0
EBM,60_all,mean_BP_DIA,0.035400250426675085
EBM,60_all,mean_BP_DIA,0.03657561581889402
EBM,60_all,mean_BP_DIA,0.031741585705420336
EBM,60_all,mean_BP_DIA,0.034607322014640944
EBM,60_all,mean_BP_DIA,0.031419188649756895
LR,60_all,std_BMI,0.06524234835684292
LR,60_all,std_BMI,0.005874479244244907
LR,60_all,std_BMI,0.034966734080836115
LR,60_all,std_BMI,0.01757364599017674
LR,60_all,std_BMI,0.008603837837554895
RF,60_all,std_BMI,0.034757508008824364
RF,60_all,std_BMI,0.04236744343581274
RF,60_all,std_BMI,0.029516257737671203
RF,60_all,std_BMI,0.02885218898497193
RF,60_all,std_BMI,0.02654037792998318
XGB,60_all,std_BMI,0.02017267607152462
XGB,60_all,std_BMI,0.019703824073076248
XGB,60_all,std_BMI,0.020370952785015106
XGB,60_all,std_BMI,0.026646941900253296
XGB,60_all,std_BMI,0.02812330797314644
TNET,60_all,std_BMI,0.02621155345003332
TNET,60_all,std_BMI,0.05399974084446159
TNET,60_all,std_BMI,0.0
TNET,60_all,std_BMI,0.02650308693292918
TNET,60_all,std_BMI,3.912515924627746e-06
EBM,60_all,std_BMI,0.03458930715505488
EBM,60_all,std_BMI,0.05754971945974024
EBM,60_all,std_BMI,0.05371905313337101
EBM,60_all,std_BMI,0.05573862087305638
EBM,60_all,std_BMI,0.060787717457162
LR,60_all,mean_Creatinine,0.16161223700105803
LR,60_all,mean_Creatinine,0.2420894100479319
LR,60_all,mean_Creatinine,0.17910774777828656
LR,60_all,mean_Creatinine,0.2849371779786336
LR,60_all,mean_Creatinine,0.08643967299447795
RF,60_all,mean_Creatinine,0.012002127043411972
RF,60_all,mean_Creatinine,0.014125379998976085
RF,60_all,mean_Creatinine,0.009389096313921258
RF,60_all,mean_Creatinine,0.012072910586862738
RF,60_all,mean_Creatinine,0.024033333448611808
XGB,60_all,mean_Creatinine,0.01927950233221054
XGB,60_all,mean_Creatinine,0.027857152745127678
XGB,60_all,mean_Creatinine,0.026253001764416695
XGB,60_all,mean_Creatinine,0.029016511514782906
XGB,60_all,mean_Creatinine,0.022160472348332405
TNET,60_all,mean_Creatinine,0.0016446173120123592
TNET,60_all,mean_Creatinine,5.09609708421826e-05
TNET,60_all,mean_Creatinine,0.026839855111650414
TNET,60_all,mean_Creatinine,1.1418143280474945e-06
TNET,60_all,mean_Creatinine,0.024914906925798386
EBM,60_all,mean_Creatinine,0.01688770430646126
EBM,60_all,mean_Creatinine,0.022720880409368226
EBM,60_all,mean_Creatinine,0.015702304997875234
EBM,60_all,mean_Creatinine,0.020126490387262358
EBM,60_all,mean_Creatinine,0.026001734576626013
LR,60_all,max_Mean Corpuscular Hgb,0.0094889347060715
LR,60_all,max_Mean Corpuscular Hgb,0.0035243608250960894
LR,60_all,max_Mean Corpuscular Hgb,0.015586137637222795
LR,60_all,max_Mean Corpuscular Hgb,0.024274290237286854
LR,60_all,max_Mean Corpuscular Hgb,0.010220416677936987
RF,60_all,max_Mean Corpuscular Hgb,0.011081749997540392
RF,60_all,max_Mean Corpuscular Hgb,0.012524612760285282
RF,60_all,max_Mean Corpuscular Hgb,0.007670111817322717
RF,60_all,max_Mean Corpuscular Hgb,0.008231013413749115
RF,60_all,max_Mean Corpuscular Hgb,0.007870443417887367
XGB,60_all,max_Mean Corpuscular Hgb,0.02114800736308098
XGB,60_all,max_Mean Corpuscular Hgb,0.022118546068668365
XGB,60_all,max_Mean Corpuscular Hgb,0.022031059488654137
XGB,60_all,max_Mean Corpuscular Hgb,0.02395554631948471
XGB,60_all,max_Mean Corpuscular Hgb,0.024163497611880302
TNET,60_all,max_Mean Corpuscular Hgb,0.050932840794896746
TNET,60_all,max_Mean Corpuscular Hgb,4.7564035803680344e-07
TNET,60_all,max_Mean Corpuscular Hgb,0.0
TNET,60_all,max_Mean Corpuscular Hgb,3.7767549992181363e-06
TNET,60_all,max_Mean Corpuscular Hgb,0.0
EBM,60_all,max_Mean Corpuscular Hgb,0.022986460505979474
EBM,60_all,max_Mean Corpuscular Hgb,0.02887203416603887
EBM,60_all,max_Mean Corpuscular Hgb,0.030488588943137607
EBM,60_all,max_Mean Corpuscular Hgb,0.02020254124661646
EBM,60_all,max_Mean Corpuscular Hgb,0.02211619121947279
LR,60_all,18_lv,0.9136403006186185
LR,60_all,18_lv,0.9438717996754232
LR,60_all,18_lv,1.0107778736277329
LR,60_all,18_lv,0.8034478349446542
LR,60_all,18_lv,0.6182708274669709
RF,60_all,18_lv,0.05507880199109776
RF,60_all,18_lv,0.0494272916878371
RF,60_all,18_lv,0.056892092626413
RF,60_all,18_lv,0.04209733034242461
RF,60_all,18_lv,0.024244919806393435
XGB,60_all,18_lv,0.0
XGB,60_all,18_lv,0.0
XGB,60_all,18_lv,0.0
XGB,60_all,18_lv,0.0
XGB,60_all,18_lv,0.0
TNET,60_all,18_lv,0.08966922194352253
TNET,60_all,18_lv,0.20925522389127524
TNET,60_all,18_lv,0.10992611448092969
TNET,60_all,18_lv,0.07058998064997295
TNET,60_all,18_lv,0.041575609474471385
EBM,60_all,18_lv,0.04820001892214798
EBM,60_all,18_lv,0.05849774271172016
EBM,60_all,18_lv,0.06286661587074287
EBM,60_all,18_lv,0.05354224556671991
EBM,60_all,18_lv,0.04186680583965708
LR,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.2603688277282526
LR,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.2785804581964135
LR,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.5364383007126244
LR,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.32277204733719556
LR,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.2210347668066426
RF,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
RF,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
TNET,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.05416656009543964
TNET,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0018709637112008142
TNET,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,7.77294430783745e-05
TNET,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
TNET,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,4.776568221299348e-05
EBM,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.009061774250270563
EBM,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.011432849076229493
EBM,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.011855682655473378
EBM,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.008918408345899681
EBM,60_all,history_rx_atorvastatin (LIPITOR) 80 mg tablet,0.00962031459193981
LR,60_all,6_dxrx,0.5455054634391773
LR,60_all,6_dxrx,0.09987888895235565
LR,60_all,6_dxrx,0.21804081580240353
LR,60_all,6_dxrx,0.293392073116609
LR,60_all,6_dxrx,0.18166069859439526
RF,60_all,6_dxrx,0.053192773170927264
RF,60_all,6_dxrx,0.0415949010682488
RF,60_all,6_dxrx,0.07251138797072558
RF,60_all,6_dxrx,0.06902347308799386
RF,60_all,6_dxrx,0.09031150958722169
XGB,60_all,6_dxrx,0.0
XGB,60_all,6_dxrx,0.0
XGB,60_all,6_dxrx,0.0
XGB,60_all,6_dxrx,0.0
XGB,60_all,6_dxrx,0.0
TNET,60_all,6_dxrx,0.04874244421896659
TNET,60_all,6_dxrx,0.049016109008867666
TNET,60_all,6_dxrx,0.0
TNET,60_all,6_dxrx,0.0
TNET,60_all,6_dxrx,0.0033303178769675157
EBM,60_all,6_dxrx,0.025376762667572807
EBM,60_all,6_dxrx,0.02938375644421782
EBM,60_all,6_dxrx,0.036687959424789904
EBM,60_all,6_dxrx,0.035875683176495705
EBM,60_all,6_dxrx,0.0496112424331535
LR,60_all,13_dxrx,0.5765079364738508
LR,60_all,13_dxrx,0.7327349790274772
LR,60_all,13_dxrx,0.7822131837098295
LR,60_all,13_dxrx,0.7859406356278406
LR,60_all,13_dxrx,0.6634586267639576
RF,60_all,13_dxrx,0.013809185629178024
RF,60_all,13_dxrx,0.02073540774775496
RF,60_all,13_dxrx,0.017694754274921873
RF,60_all,13_dxrx,0.020869474866675515
RF,60_all,13_dxrx,0.03007139552820182
XGB,60_all,13_dxrx,0.041366416960954666
XGB,60_all,13_dxrx,0.021177219226956367
XGB,60_all,13_dxrx,0.02420833893120289
XGB,60_all,13_dxrx,0.02022886648774147
XGB,60_all,13_dxrx,0.01796703226864338
TNET,60_all,13_dxrx,0.002578352459750654
TNET,60_all,13_dxrx,0.013858725243460358
TNET,60_all,13_dxrx,0.0454197827837705
TNET,60_all,13_dxrx,0.05654811728636405
TNET,60_all,13_dxrx,0.013449153075434258
EBM,60_all,13_dxrx,0.021839430521672445
EBM,60_all,13_dxrx,0.03720820976589035
EBM,60_all,13_dxrx,0.05279059687465738
EBM,60_all,13_dxrx,0.04969812025741612
EBM,60_all,13_dxrx,0.06088096555898181
LR,60_all,mean_White Blood Cell Count,0.012292242709729862
LR,60_all,mean_White Blood Cell Count,0.015035563784822402
LR,60_all,mean_White Blood Cell Count,0.007422387659553978
LR,60_all,mean_White Blood Cell Count,0.00885024387285332
LR,60_all,mean_White Blood Cell Count,0.008456323806997786
RF,60_all,mean_White Blood Cell Count,0.006818166190372664
RF,60_all,mean_White Blood Cell Count,0.008625323322678912
RF,60_all,mean_White Blood Cell Count,0.006882184381960178
RF,60_all,mean_White Blood Cell Count,0.006076004913616303
RF,60_all,mean_White Blood Cell Count,0.005287893778903922
XGB,60_all,mean_White Blood Cell Count,0.022242987528443336
XGB,60_all,mean_White Blood Cell Count,0.021312907338142395
XGB,60_all,mean_White Blood Cell Count,0.026301821693778038
XGB,60_all,mean_White Blood Cell Count,0.02542073093354702
XGB,60_all,mean_White Blood Cell Count,0.02165822498500347
TNET,60_all,mean_White Blood Cell Count,0.0
TNET,60_all,mean_White Blood Cell Count,0.01458873323109154
TNET,60_all,mean_White Blood Cell Count,0.056244730596923975
TNET,60_all,mean_White Blood Cell Count,4.405636808054065e-06
TNET,60_all,mean_White Blood Cell Count,0.004446172835613875
EBM,60_all,mean_White Blood Cell Count,0.010132022401392491
EBM,60_all,mean_White Blood Cell Count,0.012972298884898762
EBM,60_all,mean_White Blood Cell Count,0.013410093749540353
EBM,60_all,mean_White Blood Cell Count,0.014823428938529035
EBM,60_all,mean_White Blood Cell Count,0.01536540130770448
LR,60_all,std_AGE,0.1211679367063895
LR,60_all,std_AGE,0.10449091225887885
LR,60_all,std_AGE,0.08811100030242679
LR,60_all,std_AGE,0.04930123365926094
LR,60_all,std_AGE,0.18549687390369196
RF,60_all,std_AGE,0.018114595223129342
RF,60_all,std_AGE,0.022722920812292557
RF,60_all,std_AGE,0.021419444896203087
RF,60_all,std_AGE,0.015106255681227415
RF,60_all,std_AGE,0.017151454757821625
XGB,60_all,std_AGE,0.02001412771642208
XGB,60_all,std_AGE,0.02180827222764492
XGB,60_all,std_AGE,0.028877682983875275
XGB,60_all,std_AGE,0.03206879273056984
XGB,60_all,std_AGE,0.02300177328288555
TNET,60_all,std_AGE,0.1012745491807845
TNET,60_all,std_AGE,0.0
TNET,60_all,std_AGE,0.05980931026304528
TNET,60_all,std_AGE,0.12523008084571233
TNET,60_all,std_AGE,0.06786683631151433
EBM,60_all,std_AGE,0.018507158241813457
EBM,60_all,std_AGE,0.030767086668658728
EBM,60_all,std_AGE,0.033142566973412266
EBM,60_all,std_AGE,0.024026626398100714
EBM,60_all,std_AGE,0.028882595145188966
LR,60_all,min_BMI,0.024665457122915416
LR,60_all,min_BMI,0.03844006592292232
LR,60_all,min_BMI,0.06270689671569858
LR,60_all,min_BMI,0.05838487621563131
LR,60_all,min_BMI,0.02635813300916732
RF,60_all,min_BMI,0.02282739050187415
RF,60_all,min_BMI,0.015474530612410772
RF,60_all,min_BMI,0.012619920536341356
RF,60_all,min_BMI,0.013429319769164519
RF,60_all,min_BMI,0.017581258414109912
XGB,60_all,min_BMI,0.02267591282725334
XGB,60_all,min_BMI,0.024230649694800377
XGB,60_all,min_BMI,0.02724124677479267
XGB,60_all,min_BMI,0.026649337261915207
XGB,60_all,min_BMI,0.023119807243347168
TNET,60_all,min_BMI,0.00016875788530782974
TNET,60_all,min_BMI,0.0
TNET,60_all,min_BMI,5.8946003746036585e-06
TNET,60_all,min_BMI,0.010265362542977758
TNET,60_all,min_BMI,0.00018150080524340992
EBM,60_all,min_BMI,0.025545465485535372
EBM,60_all,min_BMI,0.01869207925504486
EBM,60_all,min_BMI,0.01934823603422383
EBM,60_all,min_BMI,0.018800030396289857
EBM,60_all,min_BMI,0.023753255412253576
LR,60_all,47,0.6544333798250175
LR,60_all,47,1.0291681651823616
LR,60_all,47,1.0692880354020486
LR,60_all,47,0.9329872838480827
LR,60_all,47,0.15598349610807113
RF,60_all,47,0.052051961653217536
RF,60_all,47,0.06480258160783041
RF,60_all,47,0.0801556280085393
RF,60_all,47,0.0448734553582549
RF,60_all,47,0.018993263736053995
XGB,60_all,47,0.027831915766000748
XGB,60_all,47,0.02880377694964409
XGB,60_all,47,0.03436322137713432
XGB,60_all,47,0.026935717090964317
XGB,60_all,47,0.03039303421974182
TNET,60_all,47,0.0
TNET,60_all,47,0.042999752634451216
TNET,60_all,47,2.671246432017636e-05
TNET,60_all,47,0.023298085477340576
TNET,60_all,47,0.0005194388643770454
EBM,60_all,47,0.0486704671750826
EBM,60_all,47,0.07349242886696115
EBM,60_all,47,0.0897777204818685
EBM,60_all,47,0.05661114374401722
EBM,60_all,47,0.040580057814706194
LR,60_all,31,0.11172406190243064
LR,60_all,31,0.04804322460669017
LR,60_all,31,0.06721076392332635
LR,60_all,31,0.1319029766687113
LR,60_all,31,0.0604387408233492
RF,60_all,31,0.019763704769169842
RF,60_all,31,0.021441705196159924
RF,60_all,31,0.014672106868043216
RF,60_all,31,0.018617207387890043
RF,60_all,31,0.031781047746708556
XGB,60_all,31,0.023972878232598305
XGB,60_all,31,0.02023855783045292
XGB,60_all,31,0.02420109324157238
XGB,60_all,31,0.0
XGB,60_all,31,0.048341281712055206
TNET,60_all,31,0.015560908886786667
TNET,60_all,31,0.005201635267440392
TNET,60_all,31,0.00908223239942701
TNET,60_all,31,6.885488002281932e-05
TNET,60_all,31,0.0
EBM,60_all,31,0.023912890273738704
EBM,60_all,31,0.025871477744166156
EBM,60_all,31,0.016090270682052484
EBM,60_all,31,0.02271728915200678
EBM,60_all,31,0.03377554619319864
LR,60_all,max_BP_SYS,0.006871448075411485
LR,60_all,max_BP_SYS,0.006800758955208934
LR,60_all,max_BP_SYS,0.00642182689089211
LR,60_all,max_BP_SYS,0.0056507267490489505
LR,60_all,max_BP_SYS,0.005619589678611142
RF,60_all,max_BP_SYS,0.07816216433631927
RF,60_all,max_BP_SYS,0.06874601629093502
RF,60_all,max_BP_SYS,0.04735037585335006
RF,60_all,max_BP_SYS,0.08489822327293489
RF,60_all,max_BP_SYS,0.0642599184776257
XGB,60_all,max_BP_SYS,0.025138000026345253
XGB,60_all,max_BP_SYS,0.021470630541443825
XGB,60_all,max_BP_SYS,0.02969938889145851
XGB,60_all,max_BP_SYS,0.023877834901213646
XGB,60_all,max_BP_SYS,0.01980886235833168
TNET,60_all,max_BP_SYS,0.1298404678576613
TNET,60_all,max_BP_SYS,0.01133368705844811
TNET,60_all,max_BP_SYS,0.02106053536593185
TNET,60_all,max_BP_SYS,0.0
TNET,60_all,max_BP_SYS,0.11072396674431147
EBM,60_all,max_BP_SYS,0.04032121163480713
EBM,60_all,max_BP_SYS,0.05123423105558993
EBM,60_all,max_BP_SYS,0.041838383360472256
EBM,60_all,max_BP_SYS,0.04375574819747284
EBM,60_all,max_BP_SYS,0.03802707454874064
LR,60_all,39,0.3559991406138279
LR,60_all,39,0.3305934315684444
LR,60_all,39,0.34701654852315056
LR,60_all,39,0.28630943478540666
LR,60_all,39,0.2753024529867353
RF,60_all,39,0.009251492859291211
RF,60_all,39,0.0115557486116804
RF,60_all,39,0.008261671981499932
RF,60_all,39,0.008955454539347072
RF,60_all,39,0.016726324360280792
XGB,60_all,39,0.022398071363568306
XGB,60_all,39,0.018628984689712524
XGB,60_all,39,0.028034359216690063
XGB,60_all,39,0.01706373691558838
XGB,60_all,39,0.02240312099456787
TNET,60_all,39,0.0
TNET,60_all,39,0.014488066771660969
TNET,60_all,39,9.293038520791299e-05
TNET,60_all,39,3.889691578150278e-06
TNET,60_all,39,0.0
EBM,60_all,39,0.017507629656241374
EBM,60_all,39,0.02410958455466588
EBM,60_all,39,0.025313202334215194
EBM,60_all,39,0.028348737077366435
EBM,60_all,39,0.04214604845439093
LR,60_all,max_Glucose,0.001810190979798557
LR,60_all,max_Glucose,0.0006740879875085612
LR,60_all,max_Glucose,0.0013137587662889127
LR,60_all,max_Glucose,0.0013645565355165578
LR,60_all,max_Glucose,0.0005255444442906931
RF,60_all,max_Glucose,0.011624309898720079
RF,60_all,max_Glucose,0.011164144156873265
RF,60_all,max_Glucose,0.009349760098596406
RF,60_all,max_Glucose,0.013901524224531196
RF,60_all,max_Glucose,0.016509598483988926
XGB,60_all,max_Glucose,0.022238891571760178
XGB,60_all,max_Glucose,0.02300744317471981
XGB,60_all,max_Glucose,0.02654031477868557
XGB,60_all,max_Glucose,0.024264952167868614
XGB,60_all,max_Glucose,0.02535366453230381
TNET,60_all,max_Glucose,0.0029080387306211586
TNET,60_all,max_Glucose,0.0009173998955255359
TNET,60_all,max_Glucose,1.4092104068215824e-06
TNET,60_all,max_Glucose,0.004733980112684374
TNET,60_all,max_Glucose,0.0011405797889121197
EBM,60_all,max_Glucose,0.014201457246909282
EBM,60_all,max_Glucose,0.0208924537830315
EBM,60_all,max_Glucose,0.01440527814690229
EBM,60_all,max_Glucose,0.01593115389613637
EBM,60_all,max_Glucose,0.016961551768429388
LR,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.14079439877070063
LR,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.09051207130656778
LR,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.3953650150660885
LR,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.20766155423027452
LR,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.08245353682916047
RF,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
RF,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
XGB,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
TNET,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0022914858607564234
TNET,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.07063361990135061
TNET,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0
TNET,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,7.282633493162193e-06
TNET,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.003000587544957902
EBM,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.014743799968312737
EBM,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.016052814289060052
EBM,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.019893123362113258
EBM,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.0190871698190036
EBM,60_all,latest_rx_CLOPIDOGREL 75 MG TABLET,0.020575404820111273
LR,60_all,min_Creatinine,0.4115187374330594
LR,60_all,min_Creatinine,0.5491335691627258
LR,60_all,min_Creatinine,0.015221912169778189
LR,60_all,min_Creatinine,0.5590688981081077
LR,60_all,min_Creatinine,0.3222695886677747
RF,60_all,min_Creatinine,0.01154882214492919
RF,60_all,min_Creatinine,0.015285720820418297
RF,60_all,min_Creatinine,0.009732422630918048
RF,60_all,min_Creatinine,0.01016700529019188
RF,60_all,min_Creatinine,0.014541368565925627
XGB,60_all,min_Creatinine,0.018357517197728157
XGB,60_all,min_Creatinine,0.021963512524962425
XGB,60_all,min_Creatinine,0.02087313123047352
XGB,60_all,min_Creatinine,0.025079650804400444
XGB,60_all,min_Creatinine,0.021522480994462967
TNET,60_all,min_Creatinine,0.021865298979867574
TNET,60_all,min_Creatinine,0.0
TNET,60_all,min_Creatinine,0.03305646532066233
TNET,60_all,min_Creatinine,4.3081518628048785e-08
TNET,60_all,min_Creatinine,0.041118222399593056
EBM,60_all,min_Creatinine,0.01701446601264964
EBM,60_all,min_Creatinine,0.02097392515236917
EBM,60_all,min_Creatinine,0.01758604960346261
EBM,60_all,min_Creatinine,0.026731038755212586
EBM,60_all,min_Creatinine,0.029022412349442313
