feature,factor,weight
"Unspecified contact dermatitis, unspecified cause (L259)",42,0.0
Other obesity due to excess calories (E6609),42,0.0
"Viral wart, unspecified (B079)",42,0.0
Myalgia (M791),42,0.00018015477069858294
"Allergic rhinitis, unspecified (J309)",42,0.0
"Vitreous degeneration, left eye (H43812)",42,0.00013097319685748492
rx_BACLOFEN 10 MG TABLET,42,0.0
rx_ASPIRIN 81 MG CHEWABLE TABLET,42,0.0
rx_budesonide-formoterol (SYMBICORT) 160-4.5 mcg/actuation inhaler,42,0.0
rx_buPROPion (WELLBUTRIN XL) 300 mg 24 hr tablet,42,0.0
rx_triamcinolone 0.1 % ointment,42,0.00048139401659123225
rx_FEXOFENADINE 180 MG TABLET,42,0.0003718124293112563
rx_DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS,42,0.007244839403642447
rx_sildenafil (VIAGRA) 100 mg tablet,42,0.0
rx_FLUOXETINE 20 MG CAPSULE,42,0.0
rx_TIMOLOL MALEATE 0.5 % EYE DROPS,42,0.00946178559141726
rx_AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,42,0.0
rx_TRAZODONE 100 MG TABLET,42,0.000800152348722167
"rx_NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",42,0.00013418523840783166
rx_valACYclovir (VALTREX) 1 g tablet,42,0.0
rx_ONDANSETRON 4 MG DISINTEGRATING TABLET,42,0.0
rx_ONDANSETRON 8 MG DISINTEGRATING TABLET,42,0.0
rx_SILDENAFIL 20 MG TABLET,42,0.0
"rx_cholecalciferol (VITAMIN D3) 1,000 unit capsule",42,0.0003179345886864139
rx_SERTRALINE 100 MG TABLET,42,0.0012971910851608845
rx_diclofenac sodium (VOLTAREN) 1 % topical gel,42,1.0256403484094097e-05
rx_DIAZEPAM 5 MG TABLET,42,0.0
rx_meclizine (ANTIVERT) 25 mg tablet,42,0.0017921987570641738
rx_levothyroxine (SYNTHROID) 125 mcg tablet,42,0.0
rx_CETIRIZINE 10 MG TABLET,42,0.0
"rx_ergocalciferol (VITAMIN D2) 50,000 unit capsule",42,0.0
rx_GABAPENTIN 300 MG CAPSULE,42,0.0
rx_ketoconazole 2 % cream,42,0.0003819169882321704
rx_TRAMADOL 50 MG TABLET,42,0.0
rx_clobetasol (TEMOVATE) 0.05 % cream,42,0.0
rx_clobetasol (TEMOVATE) 0.05 % ointment,42,0.0
rx_AMLODIPINE 2.5 MG TABLET,42,0.0005696410713638939
rx_omeprazole (PRILOSEC OTC) 20 mg delayed release tablet,42,0.0
rx_ALPRAZOLAM 0.5 MG TABLET,42,0.00024254147556464269
"rx_TAMSULOSIN ER 0.4 MG CAPSULE,EXTENDED RELEASE 24 HR",42,0.0
rx_CIPROFLOXACIN 500 MG TABLET,42,0.0
rx_esomeprazole (NEXIUM) 40 mg delayed release capsule,42,0.0013122242239039785
rx_LEVOTHYROXINE 112 MCG TABLET,42,0.00040399772457032807
rx_PROCHLORPERAZINE MALEATE 10 MG TABLET,42,0.0
rx_pantoprazole (PROTONIX) 40 mg delayed release tablet,42,0.000340613160165696
rx_ascorbic acid (VITAMIN C) 500 mg Tablet,42,0.0
rx_POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,42,0.0
rx_PREDNISONE 50 MG TABLET,42,0.0
rx_NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,42,0.0
rx_IBUPROFEN 200 MG TABLET,42,0.0
rx_LISINOPRIL 10 MG TABLET,42,0.0
rx_hydroxychloroquine (PLAQUENIL) 200 mg tablet,42,1.65166297312651e-06
rx_ATENOLOL 25 MG TABLET,42,0.0
rx_LEVOTHYROXINE 75 MCG TABLET,42,0.0006043953714042885
rx_LISINOPRIL 20 MG TABLET,42,0.0
"rx_OMEPRAZOLE 20 MG CAPSULE,DELAYED RELEASE",42,0.0
rx_LISINOPRIL 5 MG TABLET,42,0.0
rx_LEVOFLOXACIN 500 MG TABLET,42,0.00018619203539297594
rx_ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,42,0.006640888962588447
"rx_METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",42,0.0012647384958348784
rx_hydrochlorothiazide 12.5 mg tablet,42,0.0
rx_meloxicam (MOBIC) 15 mg tablet,42,0.0
rx_ZOLPIDEM 5 MG TABLET,42,0.0
rx_FUROSEMIDE 40 MG TABLET,42,0.0
rx_FINASTERIDE 5 MG TABLET,42,0.0
rx_OXYCODONE 5 MG TABLET,42,0.0
"rx_cholecalciferol (VITAMIN D3) 2,000 unit capsule",42,0.0
rx_naproxen sodium (ALEVE) 220 mg tablet,42,0.0
rx_ACETAMINOPHEN 325 MG TABLET,42,0.0
"rx_omega-3 fatty acids-fish oil 300-1,000 mg Capsule",42,0.0
rx_METRONIDAZOLE 500 MG TABLET,42,0.0
rx_CLONAZEPAM 0.5 MG TABLET,42,0.0
rx_FLUTICASONE 250 MCG-SALMETEROL 50 MCG/DOSE BLISTR POWDR FOR INHALATION,42,0.0
rx_ALPRAZOLAM 0.25 MG TABLET,42,0.0017691304650708302
rx_PREDNISONE 10 MG TABLET,42,0.0002728962480505818
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-12.5 mg tablet,42,0.0
rx_LATANOPROST 0.005 % EYE DROPS,42,0.021035087203658438
rx_MUPIROCIN 2 % TOPICAL OINTMENT,42,0.0
rx_HYDROXYZINE HCL 25 MG TABLET,42,0.0
rx_GABAPENTIN 100 MG CAPSULE,42,0.0011890381677823322
rx_DOXYCYCLINE HYCLATE 100 MG CAPSULE,42,0.0
rx_ibuprofen (MOTRIN) 800 mg tablet,42,0.0
rx_HYDROcodone-acetaminophen (NORCO) 7.5-325 mg tablet,42,0.0
rx_ofloxacin (OCUFLOX) 0.3 % ophthalmic solution,42,0.0033214328308550185
rx_methylPREDNISolone (MEDROL DOSEPAK) 4 mg tablet pack,42,0.00012341559317387716
rx_TIOTROPIUM BROMIDE 18 MCG CAPSULE WITH INHALATION DEVICE,42,0.0
rx_peg 3350-electrolytes (TRILYTE WITH FLAVOR PACKETS) 420 gram solution,42,0.0
rx_AMLODIPINE 10 MG TABLET,42,0.0
rx_METFORMIN 500 MG TABLET,42,0.0
rx_LEVOTHYROXINE 50 MCG TABLET,42,0.0008921630223860726
rx_FOLIC ACID 1 MG TABLET,42,0.0
"rx_metFORMIN (GLUCOPHAGE) 1,000 mg tablet",42,0.0
rx_ATORVASTATIN 40 MG TABLET,42,0.0
"rx_cholecalciferol (VITAMIN D3) 2,000 unit tablet",42,0.0
rx_ALLOPURINOL 100 MG TABLET,42,0.0
rx_ferrous sulfate 325 mg (65 mg iron) Tablet,42,0.0
rx_LEVOTHYROXINE 100 MCG TABLET,42,0.0
rx_HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,42,0.0
rx_METHOCARBAMOL 500 MG TABLET,42,0.0
"rx_aspirin, buffered (BUFFERIN LOW DOSE) 81 mg Tablet",42,0.0009547115876932372
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-25 mg tablet,42,0.0
rx_CYCLOBENZAPRINE 10 MG TABLET,42,0.0
rx_naproxen (NAPROSYN) 500 mg tablet,42,0.0
rx_CITALOPRAM 20 MG TABLET,42,0.0
rx_DULoxetine (CYMBALTA) 30 mg delayed release capsule,42,0.0006547460668211424
rx_BENZONATATE 100 MG CAPSULE,42,0.0
rx_SIMVASTATIN 40 MG TABLET,42,0.0
rx_CYCLOBENZAPRINE 5 MG TABLET,42,0.0
rx_escitalopram (LEXAPRO) 10 mg tablet,42,0.0
rx_chlorhexidine gluconate (PERIDEX) 0.12 % mouthwash,42,0.0
"rx_cholecalciferol (VITAMIN D3) 5,000 unit capsule",42,0.0
rx_DOCUSATE SODIUM 100 MG CAPSULE,42,0.0
rx_ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,42,0.0
"rx_FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",42,0.0
rx_METOPROLOL TARTRATE 25 MG TABLET,42,0.0008197355265100631
rx_spironolactone (ALDACTONE) 25 mg tablet,42,0.0019173040458088056
rx_ELECT/CALORIC/H2O,42,0.0
"rx_DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",42,0.0
rx_CEPHALEXIN 500 MG CAPSULE,42,0.0
rx_ketoconazole (NIZORAL) 2 % shampoo,42,0.0
rx_LIDOCAINE 5 % (700 MG/PATCH) ADHESIVE PATCH,42,0.00015812803087753832
rx_losartan (COZAAR) 100 mg tablet,42,0.0022120705741943093
"rx_EPINEPHRINE 0.3 MG/0.3 ML (1:1,000) INJECTION,AUTO-INJECTOR",42,0.0
rx_hydrocortisone 2.5 % cream,42,0.0
"rx_cyanocobalamin (VITAMIN B-12) 1,000 mcg tablet",42,0.0
rx_zolpidem (AMBIEN) 10 mg tablet,42,0.0
"rx_omeprazole 20 mg Tablet, Delayed Release (E.C.)",42,0.0
rx_alendronate (FOSAMAX) 70 mg tablet,42,0.0
rx_DEXAMETHASONE 4 MG TABLET,42,0.0
rx_LORAZEPAM 1 MG TABLET,42,0.0
rx_RANITIDINE 150 MG TABLET,42,0.0007912822746246489
rx_PHENAZOPYRIDINE 100 MG TABLET,42,0.0
rx_allopurinol (ZYLOPRIM) 300 mg tablet,42,0.0
rx_LOSARTAN 50 MG TABLET,42,0.000723790293273016
rx_MONTELUKAST 10 MG TABLET,42,0.0
rx_LORAZEPAM 0.5 MG TABLET,42,5.014548355780076e-05
rx_multivitamin Capsule,42,0.0
rx_cycloSPORINE (RESTASIS) 0.05 % ophthalmic dropperette,42,0.008424016371854384
rx_amoxicillin 875 mg tablet,42,0.00011141961762059202
"rx_PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",42,0.015427992398621006
rx_blood sugar diagnostic (GLUCOSE BLOOD) Strip,42,0.00205745761198939
"rx_ASPIRIN 81 MG TABLET,DELAYED RELEASE",42,0.0
rx_atorvastatin (LIPITOR) 80 mg tablet,42,0.0
rx_famotidine (PEPCID) 20 mg tablet,42,0.0
rx_INSULIN GLARGINE 100 UNIT/ML SUBCUTANEOUS SOLUTION,42,0.0
rx_KETOROLAC 0.5 % EYE DROPS,42,0.0030926333477460767
rx_lisinopril (ZESTRIL) 40 mg tablet,42,0.00020007674322441757
rx_meloxicam (MOBIC) 7.5 mg tablet,42,0.0006782986769183141
rx_TRAZODONE 50 MG TABLET,42,0.0009528244565736592
rx_CLOPIDOGREL 75 MG TABLET,42,0.00198410892013366
rx_OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,42,0.0
rx_tadalafil (CIALIS) 20 mg tablet,42,0.0
rx_AMOXICILLIN 500 MG CAPSULE,42,0.0015425543363955622
rx_SIMVASTATIN 10 MG TABLET,42,0.0006942622325922045
rx_insulin glargine (LANTUS SOLOSTAR) 100 unit/mL injection pen,42,0.0
rx_MAGNESIUM OXIDE 400 MG TABLET,42,0.0
rx_FUROSEMIDE 20 MG TABLET,42,0.002722044808759279
rx_gabapentin (NEURONTIN) 600 mg tablet,42,0.0
rx_omeprazole (PRILOSEC) 40 mg delayed release capsule,42,0.0
rx_ACETAMINOPHEN 500 MG TABLET,42,0.0
"rx_ascorbic acid (VITAMIN C) 1,000 mg Tablet",42,0.0005435618285649462
rx_codeine-guaiFENesin 10-100 mg/5 mL liquid,42,0.0
rx_HYDROCHLOROTHIAZIDE 25 MG TABLET,42,0.0
rx_simvastatin (ZOCOR) 20 mg tablet,42,0.006779084540740622
rx_AZITHROMYCIN 250 MG TABLET,42,0.00022416874080892054
"rx_CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",42,0.0
rx_PREDNISONE 20 MG TABLET,42,0.0
rx_ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER,42,0.0
rx_doxycycline hyclate 100 mg tablet,42,0.00041999566045936417
rx_ATORVASTATIN 10 MG TABLET,42,0.0017551600811243494
rx_metFORMIN (GLUCOPHAGE XR) 500 mg 24 hr tablet,42,0.0020808627311950925
rx_PEG 3350-ELECTROLYTES 236 G-22.74 G-6.74 G-5.86 G ORAL SOLUTION,42,0.0
rx_ONDANSETRON HCL 8 MG TABLET,42,0.0
rx_ASPIRIN 325 MG TABLET,42,0.0
rx_ERGOCALCIFEROL (VITAMIN D2) (VITAMIN D ORAL),42,0.0
rx_methotrexate 2.5 mg tablet,42,0.0
rx_ONDANSETRON HCL 4 MG TABLET,42,0.0
rx_fluconazole (DIFLUCAN) 150 mg tablet,42,0.0
rx_insulin aspart (NOVOLOG FLEXPEN) 100 unit/mL injection pen,42,0.0
rx_triamcinolone 0.1 % cream,42,0.0037457744086845392
rx_PREDNISONE 5 MG TABLET,42,0.0011447405462201366
rx_SERTRALINE 50 MG TABLET,42,0.0008291520005252101
rx_SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,42,0.0
"rx_BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",42,0.00011584847990900244
rx_ACYCLOVIR 400 MG TABLET,42,0.0017490865620468697
rx_loratadine (CLARITIN) 10 mg tablet,42,0.0
rx_senna (SENOKOT) 8.6 mg tablet,42,0.0
rx_DOCOSAHEXANOIC ACID/EPA (FISH OIL ORAL),42,0.0013308944434349413
rx_ATORVASTATIN 20 MG TABLET,42,0.0
rx_ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET,42,0.0
rx_METOPROLOL TARTRATE 50 MG TABLET,42,0.0
rx_clindamycin (CLEOCIN) 300 mg capsule,42,0.0
"rx_METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",42,0.0
rx_polyethylene glycol 3350 (MIRALAX) 17 g/dose powder,42,0.0014616888722078208
rx_HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,42,0.0
rx_DIPHENHYDRAMINE 25 MG CAPSULE,42,0.0
rx_LEVOTHYROXINE 25 MCG TABLET,42,0.0008976672101111469
rx_pravastatin (PRAVACHOL) 40 mg tablet,42,0.00014734454204191064
rx_IBUPROFEN 600 MG TABLET,42,7.035465332732314e-06
rx_amLODIPine (NORVASC) 5 mg tablet,42,0.0
rx_losartan (COZAAR) 25 mg tablet,42,0.001587174722148108
Other specified diseases of anus and rectum (K6289),43,0.0
Malignant neoplasm of bladder (C67),43,0.00030146636026165803
"Spondylosis without myelopathy or radiculopathy, cervical region (M47812)",43,0.0
Hematuria (R31),43,3.6101196157572694e-05
Secondary malignant neoplasm of other and unspecified sites (C79),43,0.0
Emphysema (J43),43,0.0
Diaphragmatic hernia without obstruction or gangrene (K449),43,0.0006827099899025076
Snoring (R0683),43,0.0
Conductive and sensorineural hearing loss (H90),43,0.0016158278831158977
Type 2 diabetes mellitus without complications (E119),43,0.0
Chronic sinusitis (J32),43,0.0
Actinic keratosis (L570),43,0.0
Type 2 diabetes mellitus (E11),43,0.0
"Major depressive disorder, single episode, unspecified (F329)",43,0.0
Unspecified mood [affective] disorder (F39),43,0.0
Gastro-esophageal reflux disease (K21),43,0.0
"Vomiting, unspecified (R1110)",43,0.00011734355448520691
Other and unspecified osteoarthritis (M19),43,0.0009927512557892117
Other amnesia (R413),43,0.0010978109500313971
Other specified anxiety disorders (F418),43,2.8123743813245468e-05
"Other and unspecified soft tissue disorders, not elsewhere classified (M79)",43,0.0013438671847105913
Other abnormalities of gait and mobility (R2689),43,0.00045706317887996895
"Benign neoplasm of colon, unspecified (D126)",43,0.0
Other nontoxic goiter (E04),43,0.0009443936908920368
"Migraine, unspecified, not intractable, without status migrainosus (G43909)",43,0.00020214446892358548
"Hematuria, unspecified (R319)",43,9.09388030385428e-05
Other symptoms and signs involving the circulatory and respiratory system (R09),43,0.0003427112293726418
Secondary malignant neoplasm of other specified sites (C7989),43,0.0
Pain in unspecified knee (M25569),43,0.0
Unspecified symptoms and signs involving the genitourinary system (R399),43,0.0
"Acute sinusitis, unspecified (J0190)",43,0.0
Right upper quadrant pain (R1011),43,0.0
Osteoarthritis of knee (M17),43,0.0
Shoulder lesions (M75),43,0.0
Other diseases of liver (K76),43,0.0
"Emphysema, unspecified (J439)",43,0.0
Other disorders of external ear (H61),43,0.001177950932119238
Voice and resonance disorders (R49),43,0.0
Purpura and other hemorrhagic conditions (D69),43,0.0006566285677348509
Abnormal tumor markers (R97),43,0.0
Aortic aneurysm and dissection (I71),43,0.0
Osteoporosis without current pathological fracture (M81),43,0.018994184337170067
Disturbances of skin sensation (R20),43,0.0
Dry eye syndrome of bilateral lacrimal glands (H04123),43,0.0
Diplopia (H532),43,0.0
Abnormal findings on diagnostic imaging of other specified body structures (R938),43,0.0
Malignant neoplasm of unspecified part of unspecified bronchus or lung (C3490),43,0.0
Prediabetes (R7303),43,0.0
"Osteoarthritis of hip, unspecified (M169)",43,0.0
"Fever, unspecified (R509)",43,0.0
Malignant neoplasm of unspecified site of unspecified female breast (C50919),43,0.00372358860475974
"Preglaucoma, unspecified, bilateral (H40003)",43,0.0
Acute sinusitis (J01),43,0.0
Other specified symptoms and signs involving the digestive system and abdomen (R198),43,0.0
Abnormal weight loss (R634),43,0.0004758667009808886
"Sleep apnea, unspecified (G4730)",43,0.0
Other visual disturbances (H538),43,0.0
Gross hematuria (R310),43,0.0
Pain in unspecified limb (M79609),43,0.0002789077940515769
"Upper abdominal pain, unspecified (R1010)",43,0.0
Malignant neoplasm of bronchus and lung (C34),43,0.0
Anesthesia of skin (R200),43,0.0
Other specified diseases of intestine (K6389),43,0.0
"Hypotension, unspecified (I959)",43,0.0
"Rosacea, unspecified (L719)",43,0.0002198567934732452
Overweight (E663),43,0.0
"Chronic sinusitis, unspecified (J329)",43,0.0
Other abnormalities of breathing (R0689),43,2.527820369809296e-05
Type 2 diabetes mellitus with diabetic polyneuropathy (E1142),43,2.6225286678322056e-05
Unspecified cataract (H269),43,0.0
Abnormalities of gait and mobility (R26),43,0.0028720374356874558
Other general symptoms and signs (R6889),43,0.00022858419947129174
Acute vaginitis (N760),43,0.0
Other viral agents as the cause of diseases classified elsewhere (B9789),43,0.0
Cough (R05),43,0.00019416581665757142
Pain in unspecified joint (M2550),43,0.0
Flatulence and related conditions (R14),43,0.0
Disorders of lacrimal system (H04),43,0.0002644104137525671
Other disorders of muscle (M62),43,2.619059703673239e-05
Other diseases of digestive system (K92),43,8.124711183597261e-05
Other seborrheic keratosis (L821),43,0.00029911934159917005
Other abnormal immunological findings in serum (R76),43,0.0
"Edema, not elsewhere classified (R60)",43,0.0010035572484014404
"Urinary tract infection, site not specified (N390)",43,0.0016070774420418178
"Sensorineural hearing loss, bilateral (H903)",43,0.0011442231240194184
Acute cystitis without hematuria (N3000),43,0.0001905855178839455
Dorsalgia (M54),43,0.00046207421504360346
Type 2 diabetes mellitus with hyperglycemia (E1165),43,0.0
Fever of other and unknown origin (R50),43,0.0
Other local infections of skin and subcutaneous tissue (L08),43,0.0001487200851449816
"Altered mental status, unspecified (R4182)",43,0.0003484546122136932
Abnormal electrocardiogram [ECG] [EKG] (R9431),43,0.0
"Dyspnea, unspecified (R0600)",43,0.0
"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck (C770)",43,0.0
"Vitamin D deficiency, unspecified (E559)",43,0.003683786663764609
"Alcohol abuse, uncomplicated (F1010)",43,0.0
"Osteoarthritis of knee, unspecified (M179)",43,0.0004692155106223171
Viral warts (B07),43,0.0
Malignant neoplasm without specification of site (C80),43,0.0003753288544874006
"Elevated white blood cell count, unspecified (D72829)",43,0.0
Corns and callosities (L84),43,0.002400054993061174
"Dorsalgia, unspecified (M549)",43,0.0
Other specified noninflammatory disorders of vagina (N898),43,0.0013830686870922745
Unspecified urinary incontinence (R32),43,0.0009201818480210668
"Dermatitis, unspecified (L309)",43,0.00014505887892806923
Pain in left hip (M25552),43,0.0
Seborrheic keratosis (L82),43,0.00028630860483174115
"Hemangioma and lymphangioma, any site (D18)",43,0.0
Paresthesia of skin (R202),43,0.0
"Pruritus, unspecified (L299)",43,0.00047609904282632025
"Unspecified fall, initial encounter (W19XXXA)",43,0.0005315457284821103
"Neuralgia and neuritis, unspecified (M792)",43,0.0
Hypercalcemia (E8352),43,0.0005367164915593797
"Abnormal blood-pressure reading, without diagnosis (R03)",43,0.0
Viral agents as the cause of diseases classified elsewhere (B97),43,0.0
Other symptoms and signs involving the nervous and musculoskeletal systems (R29),43,0.000542693302159419
Tinea unguium (B351),43,0.0030378850869574774
Zoster [herpes zoster] (B02),43,0.0004891568512826929
Malignant neoplasm of breast (C50),43,0.00372358860475974
Myositis (M60),43,0.00021883188548338823
Unspecified macular degeneration (H3530),43,5.588910763001241e-05
Hyperesthesia (R203),43,0.0
Cervicalgia (M542),43,0.0
Other extrapyramidal and movement disorders (G25),43,0.0004656321027206911
"Elevated blood-pressure reading, without diagnosis of hypertension (R030)",43,0.0
Frequency of micturition (R350),43,0.001036672838422887
Urge incontinence (N3941),43,0.0008125161128564234
Disorders of mineral metabolism (E83),43,0.0005367164915593797
Dehydration (E860),43,7.758926328893738e-06
"Constipation, unspecified (K5900)",43,0.0007543633930766151
Gastro-esophageal reflux disease without esophagitis (K219),43,0.0
Unspecified fall (W19),43,0.0012003819917136254
Pain in right knee (M25561),43,0.0
Other disorders of lung (J984),43,3.3712598064448633e-07
"Localized swelling, mass and lump, unspecified (R229)",43,7.985442858870263e-05
Nontoxic multinodular goiter (E042),43,0.00021566875214467778
"Arthropathy, unspecified (M129)",43,0.0
Benign neoplasm of transverse colon (D123),43,8.784355751587469e-05
Hypo-osmolality and hyponatremia (E871),43,0.0003328274381084805
"Enlarged lymph nodes, unspecified (R599)",43,5.266042714267934e-05
"Hypertensive chronic kidney disease with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease (I129)",43,0.0
Headache (R51),43,0.0
Visual disturbances (H53),43,0.0
Other acute postprocedural pain (G8918),43,0.0
Hypotension (I95),43,0.0
Mixed incontinence (N3946),43,0.0003610587754991039
"Other specified disorders of bone density and structure, unspecified site (M8580)",43,0.0014583163427103443
"Unspecified blepharitis right eye, unspecified eyelid (H01003)",43,0.0
Fibroblastic disorders (M72),43,4.778430312493145e-05
Pain in unspecified ankle and joints of unspecified foot (M25579),43,0.0
Symptoms and signs concerning food and fluid intake (R63),43,0.00045082761066379985
dx_W19.xxxA,43,0.0006261012784923012
Hypertensive chronic kidney disease (I12),43,0.0
Other forms of dyspnea (R0609),43,0.0
"Chronic rhinitis, nasopharyngitis and pharyngitis (J31)",43,0.0003171342264237238
Pain associated with micturition (R30),43,0.0004913345627982032
Polyp of colon (K635),43,0.0
"Findings of drugs and other substances, not normally found in blood (R78)",43,2.073860471136913e-06
Cyst and mucocele of nose and nasal sinus (J341),43,0.0
Other specified abnormal immunological findings in serum (R768),43,0.0
"Nicotine dependence, unspecified, uncomplicated (F17200)",43,0.0
Pain in unspecified hip (M25559),43,0.0003126676803820562
Localized edema (R600),43,0.0006598631481255611
Fibrosis and cirrhosis of liver (K74),43,0.0
"Lymphedema, not elsewhere classified (I890)",43,0.001215236193131944
Abnormal results of liver function studies (R945),43,0.0
"Major depressive disorder, recurrent (F33)",43,0.0
"Vitreous degeneration, right eye (H43811)",43,0.0
Abnormal involuntary movements (R25),43,0.0007341487431824516
"Fatty (change of) liver, not elsewhere classified (K760)",43,0.0
"Abdominal aortic aneurysm, without rupture (I714)",43,0.0
Low back pain (M545),43,0.0
Hypoxemia (R0902),43,0.0
"Basal cell carcinoma of skin, unspecified (C4491)",43,0.0001824541386074272
Dizziness and giddiness (R42),43,0.000939111297817531
"Rheumatoid arthritis, unspecified (M069)",43,0.0011338935291334187
"Malignant melanoma of skin, unspecified (C439)",43,0.0
Solitary pulmonary nodule (R911),43,0.0
Abnormal weight gain (R635),43,0.0
Benign neoplasm of duodenum (D132),43,0.0
"Pain, not elsewhere classified (G89)",43,0.0
"Other disorders of kidney and ureter, not elsewhere classified (N28)",43,0.0
"Hyperglycemia, unspecified (R739)",43,0.0
"Other joint disorder, not elsewhere classified (M25)",43,0.0
Enlarged lymph nodes (R59),43,2.1463362199338045e-05
Other benign neoplasms of skin (D23),43,0.0
Secondary and unspecified malignant neoplasm of lymph nodes (C77),43,0.0
Obstructive sleep apnea (adult) (pediatric) (G4733),43,0.0
Other benign neoplasm of skin of other parts of face (D2339),43,0.00011080510412877247
Unspecified sensorineural hearing loss (H905),43,0.00046912740166817643
Other inflammation of vagina and vulva (N76),43,0.0
Other specified disorders of eyelid (H0289),43,0.0
"Disorder of kidney and ureter, unspecified (N289)",43,0.0
Urgency of urination (R3915),43,0.0004918687225172251
Other ascites (R188),43,0.0
"Acute upper respiratory infection, unspecified (J069)",43,6.026909204056596e-05
Sleep disorders not due to a substance or known physiological condition (F51),43,0.0
Other skin changes due to chronic exposure to nonionizing radiation (L578),43,0.0
Other fatigue (R5383),43,0.0
Hereditary and idiopathic neuropathy (G60),43,2.098050170091981e-05
"Chronic obstructive pulmonary disease, unspecified (J449)",43,0.0006224163232952617
"Anxiety disorder, unspecified (F419)",43,0.0
Inflamed seborrheic keratosis (L820),43,0.0
Mononeuropathies of upper limb (G56),43,0.0
"Other intervertebral disc degeneration, lumbar region (M5136)",43,7.09674987328976e-06
Other seasonal allergic rhinitis (J302),43,0.0
Restless legs syndrome (G2581),43,0.00046563210272069117
Other diseases of intestine (K63),43,0.0
Melena (K921),43,8.124711183597274e-05
"Mild intermittent asthma, uncomplicated (J4520)",43,0.0
Other and unspecified hearing loss (H91),43,0.000757546399434019
Benign neoplasm of sigmoid colon (D125),43,0.0
"Convulsions, not elsewhere classified (R56)",43,0.0
"Liver disease, unspecified (K769)",43,0.0
"Pure hypercholesterolemia, unspecified (E7800)",43,0.0
Chronic kidney disease (CKD) (N18),43,0.0
Unspecified visual disturbance (H539),43,0.0
Dry eye syndrome of unspecified lacrimal gland (H04129),43,0.00032812382690259017
"Thoracic, thoracolumbar, and lumbosacral intervertebral disc disorders (M51)",43,0.0007290905698106463
"Nicotine dependence, cigarettes, uncomplicated (F17210)",43,0.0
"Spinal stenosis, lumbar region (M4806)",43,0.0007724811951520312
Pain in right hip (M25551),43,8.841772436233207e-05
"Vitreous degeneration, unspecified eye (H43819)",43,0.00013519409923061897
Presbyopia (H524),43,0.0
Abdominal and pelvic pain (R10),43,0.0
"Thrombocytopenia, unspecified (D696)",43,0.0006566285677348509
"Other disorders of fluid, electrolyte and acid-base balance (E87)",43,8.659778647772635e-08
Other spondylopathies (M48),43,0.0007724811951520312
Epigastric pain (R1013),43,0.0
Spondylosis (M47),43,0.0009883316601663455
"Hereditary and idiopathic neuropathy, unspecified (G609)",43,2.0980501700919797e-05
Unspecified contact dermatitis (L25),43,0.0002924504310204809
Residual hemorrhoidal skin tags (K644),43,0.0
Other peripheral vascular diseases (I73),43,0.00029932085131633806
Unspecified abdominal pain (R109),43,0.0
Other disorders of bone density and structure (M85),43,0.0014583163427103443
"Insomnia, unspecified (G4700)",43,0.00044050298411037094
Unspecified glaucoma (H409),43,0.0
Other symptoms and signs involving cognitive functions and awareness (R41),43,0.0017143646089096975
Age-related cataract (H25),43,0.0
Other bacterial agents as the cause of diseases classified elsewhere (B96),43,0.0
Type 2 diabetes mellitus with unspecified complications (E118),43,0.0
Irritable bowel syndrome (K58),43,0.0002569728628472121
Right lower quadrant pain (R1031),43,0.0
Unspecified convulsions (R569),43,0.0
Benign neoplasm of esophagus (D130),43,0.0
"Anemia, unspecified (D649)",43,0.0019857589341498627
Diverticular disease of intestine (K57),43,0.00035193751459334464
"Somnolence, stupor and coma (R40)",43,0.0
Other specified disorders of kidney and ureter (N2889),43,0.00010114612797562382
Gout (M10),43,0.0
"Acute bronchitis, unspecified (J209)",43,0.0
