feature,factor,weight
"Phosphorus_(1.0990000000000002, 3.1]",26,2.2396834357487692e-05
"Phosphorus_(3.1, 3.5]",26,0.0001271129041701972
"Phosphorus_(3.5, 3.8]",26,2.1027203441278455e-05
"Phosphorus_(3.8, 4.2]",26,0.0
"Phosphorus_(4.2, 9.4]",26,0.0
"Bilirubin, Total_(0.099, 0.3]",26,0.0
"Bilirubin, Total_(0.3, 0.5]",26,8.077050192359003e-05
"Bilirubin, Total_(0.5, 0.6]",26,9.462272435031313e-05
"Bilirubin, Total_(0.6, 0.8]",26,0.00022763429734069696
"Bilirubin, Total_(0.8, 30.9]",26,0.00033467225753750055
"Chloride_(69.999, 103.0]",26,0.005064953639183635
"Chloride_(103.0, 104.0]",26,0.0001881679584986152
"Chloride_(104.0, 106.0]",26,0.0
"Chloride_(106.0, 107.0]",26,0.0
"Chloride_(107.0, 122.0]",26,0.0
"Sodium_(106.999, 138.0]",26,0.0039513527666790805
"Sodium_(138.0, 140.0]",26,0.00047973271815357157
"Sodium_(140.0, 141.0]",26,0.0
"Sodium_(141.0, 142.0]",26,0.0
"Sodium_(142.0, 150.0]",26,0.0
"Hemoglobin_(5.699, 12.1]",26,0.0
"Hemoglobin_(12.1, 13.2]",26,0.0
"Hemoglobin_(13.2, 14.1]",26,0.0
"Hemoglobin_(14.1, 15.1]",26,0.0
"Hemoglobin_(15.1, 22.4]",26,0.0
"Absolute Neutrophils_(-0.001, 3.0]",26,0.0
"Absolute Neutrophils_(3.0, 3.992]",26,0.0
"Absolute Neutrophils_(3.992, 5.6]",26,0.0
"Absolute Neutrophils_(5.6, 9.422]",26,0.0
"Absolute Neutrophils_(9.422, 14240.0]",26,1.9487599273550937e-05
"Tsh_(0.069, 0.9]",26,0.0
"Tsh_(0.9, 1.38]",26,8.03209140903993e-06
"Tsh_(1.38, 2.08]",26,0.0
"Tsh_(2.08, 3.1]",26,1.1035387930253769e-05
"Tsh_(3.1, 17.32]",26,1.43210899633597e-05
"Progranulocytes._(-0.001, 3.0]",26,0.0
"Monocyte % (Coulter)_(-0.001, 6.4]",26,0.0
"Monocyte % (Coulter)_(6.4, 7.8]",26,0.0
"Monocyte % (Coulter)_(7.8, 9.1]",26,0.0
"Monocyte % (Coulter)_(9.1, 10.9]",26,0.0
"Monocyte % (Coulter)_(10.9, 59.0]",26,0.0
"Red Blood Cell Count_(1.8690000000000002, 4.02]",26,0.0
"Red Blood Cell Count_(4.02, 4.39]",26,0.0
"Red Blood Cell Count_(4.39, 4.67]",26,0.00015366235864836466
"Red Blood Cell Count_(4.67, 4.99]",26,0.0
"Red Blood Cell Count_(4.99, 7.46]",26,0.0
"Tsh-3Rd Generation (Sstsh)_(0.009000000000000001, 0.94]",26,0.0
"Tsh-3Rd Generation (Sstsh)_(0.94, 1.512]",26,0.0
"Tsh-3Rd Generation (Sstsh)_(1.512, 2.07]",26,8.487388328932451e-05
"Tsh-3Rd Generation (Sstsh)_(2.07, 3.08]",26,0.00017422937322353829
"Tsh-3Rd Generation (Sstsh)_(3.08, 142.3]",26,0.00033984128544337576
"Glucose_(36.999, 87.0]",26,0.0
"Glucose_(87.0, 95.0]",26,0.0
"Glucose_(95.0, 104.0]",26,0.0
"Glucose_(104.0, 127.0]",26,0.0
"Glucose_(127.0, 650.0]",26,0.004512972776391736
"Non-Hdl Cholesterol_(51.999, 92.0]",26,2.441585886063417e-05
"Non-Hdl Cholesterol_(92.0, 113.0]",26,3.378348913217175e-05
"Non-Hdl Cholesterol_(113.0, 131.0]",26,8.883258759758608e-06
"Non-Hdl Cholesterol_(131.0, 161.0]",26,0.0
"Non-Hdl Cholesterol_(161.0, 276.0]",26,1.7283467609472384e-05
"Protein_(3.1990000000000003, 6.5]",26,0.0
"Protein_(6.5, 6.8]",26,0.00012475117396082894
"Protein_(6.8, 7.1]",26,0.0002919884682804471
"Protein_(7.1, 7.4]",26,0.00033605159021764133
"Protein_(7.4, 10.7]",26,0.0005426628926849122
"Platelet Count_(0.999, 176.0]",26,0.0
"Platelet Count_(176.0, 213.0]",26,0.0
"Platelet Count_(213.0, 247.0]",26,0.0
"Platelet Count_(247.0, 290.0]",26,0.0
"Platelet Count_(290.0, 856.0]",26,0.0
"Basophils_(-0.001, 0.3]",26,0.0
"Basophils_(0.3, 0.4]",26,0.0
"Basophils_(0.4, 0.6]",26,0.0
"Basophils_(0.6, 0.8]",26,0.0
"Basophils_(0.8, 15.0]",26,0.0
"Absolute Basophils_(-0.001, 0.07]",26,0.0
"Absolute Basophils_(0.07, 0.1]",26,0.0
"Absolute Basophils_(0.1, 97.0]",26,0.0
"Absolute Eosinophils_(-0.001, 0.1]",26,0.0
"Absolute Eosinophils_(0.1, 0.12]",26,0.0
"Absolute Eosinophils_(0.12, 0.2]",26,0.0
"Absolute Eosinophils_(0.2, 0.4]",26,2.8518297593178565e-05
"Absolute Eosinophils_(0.4, 9342.0]",26,0.0
"Absolute Monocytes_(-0.001, 0.4]",26,0.0
"Absolute Monocytes_(0.4, 0.56]",26,0.0
"Absolute Monocytes_(0.56, 0.7]",26,0.0
"Absolute Monocytes_(0.7, 1.1]",26,0.0
"Absolute Monocytes_(1.1, 5145.0]",26,2.2403714946850043e-05
"Absolute Eosinophil Count_(-0.001, 0.1]",26,0.0
"Absolute Eosinophil Count_(0.1, 0.2]",26,0.0
"Absolute Eosinophil Count_(0.2, 0.3]",26,0.0
"Absolute Eosinophil Count_(0.3, 2.7]",26,0.0
"Absolute Lymphocyte Count_(-0.001, 1.1]",26,0.0
"Absolute Lymphocyte Count_(1.1, 1.5]",26,0.0
"Absolute Lymphocyte Count_(1.5, 1.8]",26,0.0
"Absolute Lymphocyte Count_(1.8, 2.4]",26,0.0
"Absolute Lymphocyte Count_(2.4, 363.1]",26,0.0
"Ast_(7.999, 19.0]",26,0.00015823309038678982
"Ast_(19.0, 23.0]",26,0.0
"Ast_(23.0, 27.0]",26,0.0
"Ast_(27.0, 34.0]",26,5.9807018260743725e-05
"Ast_(34.0, 2142.0]",26,0.0011447259629490275
"Absolute Lymphocytes_(-0.001, 1.0]",26,0.0
"Absolute Lymphocytes_(1.0, 1.4]",26,0.0
"Absolute Lymphocytes_(1.4, 1.82]",26,0.0
"Absolute Lymphocytes_(1.82, 3.096]",26,0.0
"Absolute Lymphocytes_(3.096, 71101.0]",26,0.0
"Alt_(0.999, 17.0]",26,0.0
"Alt_(17.0, 21.0]",26,0.0
"Alt_(21.0, 27.0]",26,0.0
"Alt_(27.0, 37.0]",26,0.00033059524855574515
"Alt_(37.0, 1631.0]",26,0.0007158450104820695
"PULSE_(2.999, 64.0]",26,0.0
"PULSE_(64.0, 71.0]",26,0.0
"PULSE_(71.0, 78.0]",26,0.0
"PULSE_(78.0, 86.0]",26,0.0
"PULSE_(86.0, 150.0]",26,0.000861936959540665
"B-Type Natriuretic Peptide_(5.999, 18.0]",26,0.0
"B-Type Natriuretic Peptide_(18.0, 37.0]",26,0.0
"B-Type Natriuretic Peptide_(37.0, 69.4]",26,0.0
"B-Type Natriuretic Peptide_(69.4, 111.8]",26,2.8256581524545676e-05
"B-Type Natriuretic Peptide_(111.8, 1217.0]",26,1.7683823564669277e-05
"Hemoglobin A1C_(3.899, 5.5]",26,0.0
"Hemoglobin A1C_(5.5, 5.8]",26,0.0
"Hemoglobin A1C_(5.8, 6.1]",26,0.0
"Hemoglobin A1C_(6.1, 7.2]",26,0.0008013896786052303
"Hemoglobin A1C_(7.2, 167.0]",26,0.0018121841593205284
"Absolute Monocyte Count_(-0.001, 0.4]",26,0.0
"Absolute Monocyte Count_(0.4, 0.5]",26,0.0
"Absolute Monocyte Count_(0.5, 0.6]",26,0.0
"Absolute Monocyte Count_(0.6, 0.8]",26,0.0
"Absolute Monocyte Count_(0.8, 14.7]",26,0.0
"Myelocytes._(-0.001, 1.0]",26,0.0
"Myelocytes._(1.0, 12.0]",26,0.0
"Potassium_(2.499, 4.0]",26,0.0006112272186027333
"Potassium_(4.0, 4.3]",26,0.0002592652130358539
"Potassium_(4.3, 4.4]",26,0.00021390793670397979
"Potassium_(4.4, 4.7]",26,0.0005735778284065536
"Potassium_(4.7, 9.8]",26,0.0005627933946156972
"Absolute Basophil Count_(-0.001, 0.1]",26,0.0
"Absolute Basophil Count_(0.1, 8.8]",26,0.0
"Anion Gap_(-3.001, 6.0]",26,0.0
"Anion Gap_(6.0, 7.0]",26,9.619865725739913e-05
"Anion Gap_(7.0, 8.0]",26,3.3745784011397155e-05
"Anion Gap_(8.0, 10.0]",26,0.0002514228371262977
"Anion Gap_(10.0, 22.0]",26,0.00025546993238437774
"Alkaline Phosphatase_(14.999, 62.0]",26,7.466182287339908e-05
"Alkaline Phosphatase_(62.0, 75.0]",26,5.813640985497146e-05
"Alkaline Phosphatase_(75.0, 88.0]",26,3.920744164845044e-05
"Alkaline Phosphatase_(88.0, 106.0]",26,6.694156978467702e-05
"Alkaline Phosphatase_(106.0, 1821.0]",26,0.0006420879407401023
"Calcium_(4.7989999999999995, 9.2]",26,0.0
"Calcium_(9.2, 9.4]",26,0.0002629637600909222
"Calcium_(9.4, 9.6]",26,0.0005194119637144276
"Calcium_(9.6, 9.9]",26,0.0006205942604372274
"Calcium_(9.9, 15.2]",26,0.0008539235274708381
"Chol/Hdl Ratio_(1.499, 2.8]",26,0.00044046614179863916
"Chol/Hdl Ratio_(2.8, 3.4]",26,0.0
"Chol/Hdl Ratio_(3.4, 3.9]",26,3.3636921488319455e-05
"Chol/Hdl Ratio_(3.9, 4.6]",26,0.0
"Chol/Hdl Ratio_(4.6, 13.1]",26,0.0002851045414519315
"BMI_(1.489, 24.33]",26,0.0
"BMI_(24.33, 27.173]",26,0.0
"BMI_(27.173, 30.13]",26,0.0
"BMI_(30.13, 34.4]",26,0.0
"BMI_(34.4, 191.49]",26,0.0
"BP_DIA_(-0.001, 63.0]",26,0.0
"BP_DIA_(63.0, 70.0]",26,0.0001502059531943651
"BP_DIA_(70.0, 75.0]",26,0.0
"BP_DIA_(75.0, 82.0]",26,0.0
"BP_DIA_(82.0, 155.0]",26,0.0
"HEIGHT_CM_(64.999, 160.02]",26,0.0
"HEIGHT_CM_(160.02, 167.64]",26,0.0
"HEIGHT_CM_(167.64, 173.4]",26,0.0
"HEIGHT_CM_(173.4, 180.34]",26,0.0
"HEIGHT_CM_(180.34, 266.7]",26,0.0
"Low Density Lipoprotein Chol_(5.999, 75.2]",26,0.0008113051721822257
"Low Density Lipoprotein Chol_(75.2, 95.0]",26,0.0002903394632915278
"Low Density Lipoprotein Chol_(95.0, 113.0]",26,0.0
"Low Density Lipoprotein Chol_(113.0, 135.0]",26,0.0
"Low Density Lipoprotein Chol_(135.0, 285.0]",26,0.0
"TEMP_(73.999, 97.5]",26,0.0
"TEMP_(97.5, 97.9]",26,0.0
"TEMP_(97.9, 98.1]",26,0.0
"TEMP_(98.1, 98.4]",26,0.0
"TEMP_(98.4, 118.76]",26,0.0
"Triglycerides_(19.999, 82.0]",26,0.0
"Triglycerides_(82.0, 109.0]",26,0.0
"Triglycerides_(109.0, 142.0]",26,3.291939555544336e-05
"Triglycerides_(142.0, 203.0]",26,8.754033207467259e-05
"Triglycerides_(203.0, 2287.0]",26,0.0006524395754403208
"High Density Lipoprotein Chol_(11.999, 40.0]",26,0.0006507299364224225
"High Density Lipoprotein Chol_(40.0, 47.0]",26,9.148666753602672e-05
"High Density Lipoprotein Chol_(47.0, 54.0]",26,0.0
"High Density Lipoprotein Chol_(54.0, 64.0]",26,0.0
"High Density Lipoprotein Chol_(64.0, 161.0]",26,0.00011888370854174479
"Poc Hgb A1C_(-0.001, 6.3]",26,0.00014958021224517214
"Poc Hgb A1C_(6.3, 6.9]",26,0.0004975197068326011
"Poc Hgb A1C_(6.9, 7.5]",26,0.0006269565844693155
"Poc Hgb A1C_(7.5, 8.7]",26,0.0009428132331266748
"Poc Hgb A1C_(8.7, 14.0]",26,0.0009688121992831734
"Other % Cell Type_(-0.001, 2.0]",26,0.0
"Mean Corpuscular Volume_(54.299, 86.0]",26,0.0
"Mean Corpuscular Volume_(86.0, 89.0]",26,0.0
"Mean Corpuscular Volume_(89.0, 91.3]",26,0.0
"Mean Corpuscular Volume_(91.3, 94.4]",26,0.0
"Mean Corpuscular Volume_(94.4, 120.3]",26,0.0
"Plasmacyte_(-0.001, 2.8]",26,0.0
"Immature Granulocyte %_(-0.001, 0.2]",26,0.0
"Immature Granulocyte %_(0.2, 0.3]",26,0.0
"Immature Granulocyte %_(0.3, 0.4]",26,0.0
"Immature Granulocyte %_(0.4, 0.5]",26,0.0
"Immature Granulocyte %_(0.5, 16.3]",26,0.0
"Mean Corpuscular Hgb_(13.999, 28.6]",26,0.0
"Mean Corpuscular Hgb_(28.6, 29.8]",26,0.0
"Mean Corpuscular Hgb_(29.8, 30.8]",26,0.0
"Mean Corpuscular Hgb_(30.8, 31.9]",26,0.0
"Mean Corpuscular Hgb_(31.9, 43.0]",26,0.0
"Blasts_(-0.001, 89.0]",26,0.0
"Metamyelocytes._(-0.001, 1.0]",26,0.0
"Metamyelocytes._(1.0, 14.0]",26,0.0
"Absolute Early Gran Count_(-0.001, 13.7]",26,0.0
"Red Cell Distribution Width_(10.699, 12.7]",26,0.0
"Red Cell Distribution Width_(12.7, 13.2]",26,0.0
"Red Cell Distribution Width_(13.2, 13.7]",26,7.44136950353028e-05
"Red Cell Distribution Width_(13.7, 14.6]",26,0.0
"Red Cell Distribution Width_(14.6, 31.3]",26,0.0
"Urea Nitrogen_(4.999, 13.0]",26,0.000843511856633044
"Urea Nitrogen_(13.0, 15.0]",26,0.0002927688047103498
"Urea Nitrogen_(15.0, 18.0]",26,0.00019780808296323763
"Urea Nitrogen_(18.0, 23.0]",26,0.00039300494660290974
"Urea Nitrogen_(23.0, 139.0]",26,0.0
"White Blood Cell Count_(0.099, 5.3]",26,0.0
"White Blood Cell Count_(5.3, 6.5]",26,0.0
"White Blood Cell Count_(6.5, 7.6]",26,0.0
"White Blood Cell Count_(7.6, 9.3]",26,0.0
"White Blood Cell Count_(9.3, 374.3]",26,0.0
"Bands_(-0.001, 1.0]",26,0.0
"Bands_(1.0, 17.0]",26,0.0
"Cholesterol_(54.999, 152.0]",26,0.0006791892198840858
"Cholesterol_(152.0, 176.0]",26,0.00031299510962587434
"Cholesterol_(176.0, 196.0]",26,0.0
"Cholesterol_(196.0, 223.0]",26,0.0
"Cholesterol_(223.0, 484.0]",26,1.6203048864835474e-05
"Co2_(9.999, 26.0]",26,0.00013488042485055996
"Co2_(26.0, 28.0]",26,0.0002840394968638499
"Co2_(28.0, 29.0]",26,0.00029332021264437045
"Co2_(29.0, 30.0]",26,0.0003443416539111994
"Co2_(30.0, 40.0]",26,0.0008408002611541687
"Segmented Neutrophils._(-0.001, 52.4]",26,0.0
"Segmented Neutrophils._(52.4, 59.4]",26,0.0
"Segmented Neutrophils._(59.4, 65.1]",26,0.0
"Segmented Neutrophils._(65.1, 71.9]",26,6.565825514651753e-06
"Segmented Neutrophils._(71.9, 95.6]",26,0.0
"Creatinine_(0.169, 0.73]",26,0.00011536254509000579
"Creatinine_(0.73, 0.84]",26,0.00010089756702719255
"Creatinine_(0.84, 0.96]",26,0.00029318600256227626
"Creatinine_(0.96, 1.122]",26,0.0006408319638053998
"Creatinine_(1.122, 21.48]",26,0.0
"Absolute Blast Count_(-0.001, 115.3]",26,0.0
"Lymphocyte % (Coulter)_(-0.001, 15.9]",26,0.0
"Lymphocyte % (Coulter)_(15.9, 22.2]",26,0.0
"Lymphocyte % (Coulter)_(22.2, 27.4]",26,0.0
"Lymphocyte % (Coulter)_(27.4, 33.9]",26,0.0
"Lymphocyte % (Coulter)_(33.9, 98.5]",26,0.0
"Mean Corpuscular Hgb Conc._(25.698999999999998, 32.4]",26,0.0
"Mean Corpuscular Hgb Conc._(32.4, 33.2]",26,0.0
"Mean Corpuscular Hgb Conc._(33.2, 33.8]",26,0.0
"Mean Corpuscular Hgb Conc._(33.8, 34.5]",26,0.0
"Mean Corpuscular Hgb Conc._(34.5, 39.5]",26,0.0003799512795140433
"Total Bilirubin_(0.099, 0.4]",26,0.0
"Total Bilirubin_(0.4, 0.5]",26,4.169755066718299e-05
"Total Bilirubin_(0.5, 0.7]",26,5.4861866775490496e-05
"Total Bilirubin_(0.7, 1.0]",26,2.9451374001642654e-05
"Total Bilirubin_(1.0, 10.6]",26,3.055980831976799e-05
"Mean Platelet Volume_(4.7989999999999995, 9.3]",26,0.0
"Mean Platelet Volume_(9.3, 9.9]",26,0.0
"Mean Platelet Volume_(9.9, 10.4]",26,0.0
"Mean Platelet Volume_(10.4, 11.0]",26,0.0
"Mean Platelet Volume_(11.0, 14.6]",26,5.308201752293338e-05
"Hematocrit_(18.099, 36.5]",26,0.0
"Hematocrit_(36.5, 39.6]",26,0.0
"Hematocrit_(39.6, 41.9]",26,0.0
"Hematocrit_(41.9, 44.4]",26,0.0
"Hematocrit_(44.4, 66.6]",26,0.0
"Eosinophils_(-0.001, 0.9]",26,0.0
"Eosinophils_(0.9, 1.6]",26,0.0
"Eosinophils_(1.6, 2.4]",26,1.3113545330306843e-05
"Eosinophils_(2.4, 3.7]",26,0.0
"Eosinophils_(3.7, 38.5]",26,0.0
"WEIGHT_KG_(4.579, 67.696]",26,0.0
"WEIGHT_KG_(67.696, 78.93]",26,0.0
"WEIGHT_KG_(78.93, 89.81]",26,0.0
"WEIGHT_KG_(89.81, 103.01]",26,0.0
"WEIGHT_KG_(103.01, 510.02]",26,0.0
"Albumin_(1.499, 4.0]",26,0.00023332386564943876
"Albumin_(4.0, 4.2]",26,0.0
"Albumin_(4.2, 4.4]",26,0.0001125065025287118
"Albumin_(4.4, 4.5]",26,0.00010195059357254794
"Albumin_(4.5, 5.5]",26,0.00047725364641905285
"Automated Nrbc Percentage_(-0.001, 1.1]",26,0.0
"Automated Nrbc Percentage_(1.1, 1.5]",26,0.0
"Automated Nrbc Percentage_(1.5, 2.1]",26,0.0
"Automated Nrbc Percentage_(2.1, 17.0]",26,0.0
"Absolute Neutrophil Count_(-0.001, 2.9]",26,0.0
"Absolute Neutrophil Count_(2.9, 3.8]",26,0.0
"Absolute Neutrophil Count_(3.8, 4.7]",26,0.0
"Absolute Neutrophil Count_(4.7, 6.4]",26,0.0
"Absolute Neutrophil Count_(6.4, 51.9]",26,0.0
"BP_SYS_(70.999, 116.0]",26,0.0
"BP_SYS_(116.0, 126.0]",26,0.0
"BP_SYS_(126.0, 135.0]",26,0.00014745464747149036
"BP_SYS_(135.0, 146.0]",26,0.0
"BP_SYS_(146.0, 414.0]",26,0.0
"Ferritin_(0.499, 32.54]",27,0.0
"Ferritin_(32.54, 75.58]",27,0.0
"Ferritin_(75.58, 137.32]",27,0.0
"Ferritin_(137.32, 297.4]",27,0.0
"Ferritin_(297.4, 7385.1]",27,2.7718427226589874e-06
"Phosphorus_(1.0990000000000002, 3.1]",27,0.0
"Phosphorus_(3.1, 3.5]",27,0.0
"Phosphorus_(3.5, 3.8]",27,0.0
"Phosphorus_(3.8, 4.2]",27,0.0
"Phosphorus_(4.2, 9.4]",27,0.0
"Bilirubin, Total_(0.099, 0.3]",27,0.0
"Bilirubin, Total_(0.3, 0.5]",27,0.0
"Bilirubin, Total_(0.5, 0.6]",27,0.0001861326392047863
"Bilirubin, Total_(0.6, 0.8]",27,0.001244283468187542
"Bilirubin, Total_(0.8, 30.9]",27,0.0005036827238903376
"Chloride_(69.999, 103.0]",27,0.0
"Chloride_(103.0, 104.0]",27,0.00038706120535997676
"Chloride_(104.0, 106.0]",27,0.0
"Chloride_(106.0, 107.0]",27,0.0
"Chloride_(107.0, 122.0]",27,0.0
"Sodium_(106.999, 138.0]",27,0.0
"Sodium_(138.0, 140.0]",27,0.0
"Sodium_(140.0, 141.0]",27,0.0
"Sodium_(141.0, 142.0]",27,0.0
"Sodium_(142.0, 150.0]",27,0.0
"Hemoglobin_(5.699, 12.1]",27,0.0
"Hemoglobin_(12.1, 13.2]",27,0.0
"Hemoglobin_(13.2, 14.1]",27,0.0
"Hemoglobin_(14.1, 15.1]",27,0.0009356317690815471
"Hemoglobin_(15.1, 22.4]",27,0.0
"Absolute Neutrophils_(-0.001, 3.0]",27,0.0
"Absolute Neutrophils_(3.0, 3.992]",27,0.0
"Absolute Neutrophils_(3.992, 5.6]",27,0.0
"Absolute Neutrophils_(5.6, 9.422]",27,0.0
"Absolute Neutrophils_(9.422, 14240.0]",27,0.0
"Tsh_(0.069, 0.9]",27,0.0
"Tsh_(0.9, 1.38]",27,0.0
"Tsh_(1.38, 2.08]",27,0.0
"Tsh_(2.08, 3.1]",27,0.0
"Tsh_(3.1, 17.32]",27,0.0
"Progranulocytes._(-0.001, 3.0]",27,0.00019866561497284052
"Monocyte % (Coulter)_(-0.001, 6.4]",27,0.0
"Monocyte % (Coulter)_(6.4, 7.8]",27,0.0
"Monocyte % (Coulter)_(7.8, 9.1]",27,0.0
"Monocyte % (Coulter)_(9.1, 10.9]",27,0.0
"Monocyte % (Coulter)_(10.9, 59.0]",27,0.0003265257177388172
"Red Blood Cell Count_(1.8690000000000002, 4.02]",27,0.0
"Red Blood Cell Count_(4.02, 4.39]",27,0.0
"Red Blood Cell Count_(4.39, 4.67]",27,0.0
"Red Blood Cell Count_(4.67, 4.99]",27,0.0
"Red Blood Cell Count_(4.99, 7.46]",27,0.0
"Tsh-3Rd Generation (Sstsh)_(0.009000000000000001, 0.94]",27,0.0
"Tsh-3Rd Generation (Sstsh)_(0.94, 1.512]",27,0.0
"Tsh-3Rd Generation (Sstsh)_(1.512, 2.07]",27,0.0
"Tsh-3Rd Generation (Sstsh)_(2.07, 3.08]",27,0.00030625536175706074
"Tsh-3Rd Generation (Sstsh)_(3.08, 142.3]",27,0.0
"Glucose_(36.999, 87.0]",27,0.0
"Glucose_(87.0, 95.0]",27,0.0
"Glucose_(95.0, 104.0]",27,0.0
"Glucose_(104.0, 127.0]",27,0.0
"Glucose_(127.0, 650.0]",27,0.0
"Non-Hdl Cholesterol_(51.999, 92.0]",27,4.112430998107253e-05
"Non-Hdl Cholesterol_(92.0, 113.0]",27,0.0
"Non-Hdl Cholesterol_(113.0, 131.0]",27,0.0
"Non-Hdl Cholesterol_(131.0, 161.0]",27,0.0
"Non-Hdl Cholesterol_(161.0, 276.0]",27,0.0
"Protein_(3.1990000000000003, 6.5]",27,0.0003641542189961232
"Protein_(6.5, 6.8]",27,0.0
"Protein_(6.8, 7.1]",27,0.0
"Protein_(7.1, 7.4]",27,0.0
"Protein_(7.4, 10.7]",27,0.0
"Platelet Count_(0.999, 176.0]",27,0.0
"Platelet Count_(176.0, 213.0]",27,0.0
"Platelet Count_(213.0, 247.0]",27,0.00024840482307529117
"Platelet Count_(247.0, 290.0]",27,0.0
"Platelet Count_(290.0, 856.0]",27,0.0
"Basophils_(-0.001, 0.3]",27,0.0
"Basophils_(0.3, 0.4]",27,0.0
"Basophils_(0.4, 0.6]",27,0.0
"Basophils_(0.6, 0.8]",27,0.0
"Basophils_(0.8, 15.0]",27,0.00037234726252129813
"Absolute Basophils_(-0.001, 0.07]",27,0.0
"Absolute Basophils_(0.07, 0.1]",27,0.0
"Absolute Basophils_(0.1, 97.0]",27,0.0
"Absolute Eosinophils_(-0.001, 0.1]",27,0.0
"Absolute Eosinophils_(0.1, 0.12]",27,0.0
"Absolute Eosinophils_(0.12, 0.2]",27,0.0
"Absolute Eosinophils_(0.2, 0.4]",27,0.0
"Absolute Eosinophils_(0.4, 9342.0]",27,0.0
"Absolute Monocytes_(-0.001, 0.4]",27,0.0
"Absolute Monocytes_(0.4, 0.56]",27,0.0
"Absolute Monocytes_(0.56, 0.7]",27,0.0
"Absolute Monocytes_(0.7, 1.1]",27,0.0
"Absolute Monocytes_(1.1, 5145.0]",27,0.0
"Absolute Eosinophil Count_(-0.001, 0.1]",27,0.0
"Absolute Eosinophil Count_(0.1, 0.2]",27,0.0
"Absolute Eosinophil Count_(0.2, 0.3]",27,0.0
"Absolute Eosinophil Count_(0.3, 2.7]",27,0.0
"Absolute Lymphocyte Count_(-0.001, 1.1]",27,0.00012287942780676552
"Absolute Lymphocyte Count_(1.1, 1.5]",27,0.0
"Absolute Lymphocyte Count_(1.5, 1.8]",27,0.0
"Absolute Lymphocyte Count_(1.8, 2.4]",27,0.0
"Absolute Lymphocyte Count_(2.4, 363.1]",27,0.0
"Ast_(7.999, 19.0]",27,0.0
"Ast_(19.0, 23.0]",27,0.0
"Ast_(23.0, 27.0]",27,0.0
"Ast_(27.0, 34.0]",27,0.0005513199754709818
"Ast_(34.0, 2142.0]",27,0.0
"Absolute Lymphocytes_(-0.001, 1.0]",27,0.0
"Absolute Lymphocytes_(1.0, 1.4]",27,0.0
"Absolute Lymphocytes_(1.4, 1.82]",27,0.0
"Absolute Lymphocytes_(1.82, 3.096]",27,0.0
"Absolute Lymphocytes_(3.096, 71101.0]",27,0.0
"Alt_(0.999, 17.0]",27,0.0
"Alt_(17.0, 21.0]",27,0.0
"Alt_(21.0, 27.0]",27,0.0
"Alt_(27.0, 37.0]",27,0.0001236801076448622
"Alt_(37.0, 1631.0]",27,0.0
"PULSE_(2.999, 64.0]",27,0.015368957111138025
"PULSE_(64.0, 71.0]",27,0.002098414625715548
"PULSE_(71.0, 78.0]",27,0.0
"PULSE_(78.0, 86.0]",27,0.0
"PULSE_(86.0, 150.0]",27,0.0
"B-Type Natriuretic Peptide_(5.999, 18.0]",27,2.036159945366613e-05
"B-Type Natriuretic Peptide_(18.0, 37.0]",27,0.0
"B-Type Natriuretic Peptide_(37.0, 69.4]",27,0.0
"B-Type Natriuretic Peptide_(69.4, 111.8]",27,0.0
"B-Type Natriuretic Peptide_(111.8, 1217.0]",27,0.0
"Hemoglobin A1C_(3.899, 5.5]",27,0.0003777105754699498
"Hemoglobin A1C_(5.5, 5.8]",27,0.0
"Hemoglobin A1C_(5.8, 6.1]",27,0.0
"Hemoglobin A1C_(6.1, 7.2]",27,0.0
"Hemoglobin A1C_(7.2, 167.0]",27,0.0
"Absolute Monocyte Count_(-0.001, 0.4]",27,0.0
"Absolute Monocyte Count_(0.4, 0.5]",27,0.0
"Absolute Monocyte Count_(0.5, 0.6]",27,0.0
"Absolute Monocyte Count_(0.6, 0.8]",27,0.0
"Absolute Monocyte Count_(0.8, 14.7]",27,0.0
"Myelocytes._(-0.001, 1.0]",27,0.0003036406419052706
"Myelocytes._(1.0, 12.0]",27,0.0
"Potassium_(2.499, 4.0]",27,0.0
"Potassium_(4.0, 4.3]",27,0.0
"Potassium_(4.3, 4.4]",27,0.00015172704076049333
"Potassium_(4.4, 4.7]",27,0.0002777292805537577
"Potassium_(4.7, 9.8]",27,0.0
"Absolute Basophil Count_(-0.001, 0.1]",27,0.0
"Absolute Basophil Count_(0.1, 8.8]",27,0.0
"Anion Gap_(-3.001, 6.0]",27,0.0013078861032972749
"Anion Gap_(6.0, 7.0]",27,0.0
"Anion Gap_(7.0, 8.0]",27,0.0
"Anion Gap_(8.0, 10.0]",27,0.0
"Anion Gap_(10.0, 22.0]",27,0.0
"Alkaline Phosphatase_(14.999, 62.0]",27,0.0
"Alkaline Phosphatase_(62.0, 75.0]",27,0.0
"Alkaline Phosphatase_(75.0, 88.0]",27,0.0
"Alkaline Phosphatase_(88.0, 106.0]",27,0.0
"Alkaline Phosphatase_(106.0, 1821.0]",27,0.0
"Calcium_(4.7989999999999995, 9.2]",27,0.0004411842344157662
"Calcium_(9.2, 9.4]",27,0.0004046330253361525
"Calcium_(9.4, 9.6]",27,0.0
"Calcium_(9.6, 9.9]",27,0.0
"Calcium_(9.9, 15.2]",27,0.0
"Chol/Hdl Ratio_(1.499, 2.8]",27,0.0
